date,ABPO12_PAPEL12,ABRAS12_INVR12,ACSP12_SCPCC12,ANBIMA12_IBVSP12,ANP12_CDEPET12,ANP12_PDPET12,SGS12_IBCBRDESSAZ12,BM12_IPCAEXP612,BM12_IPCAPL12,BM12_ERC12,BM12_TJCDI12,BM12_TJLP12,BM12_TJOVER12,BPAG12_BC12,BPAG12_HFBAN12,BPAG12_IDE12,BM12_DTSPN12,BM12_DTSPY12,BM12_NFSPNNS12,PAN12_DTSPY12,BM12_CIN12,BM12_DEPOUCN12,BM12_DEVM12,BM12_M0MN12,BM12_PMPPM12,BMF12_SWAPDI18012,BMF12_SWAPDI36012,CEF12_FGTS12,CNI12_HTRABD12,CNI12_ICEIGER12,CNI12_NUCAPD12,CNI12_PEEMPD12,ELETRO12_CEET12,FCESP12_IIC12,FCESP12_IICA12,FCESP12_IICF12,CE12_CUTIND12,IGP12_IGPMG12,FIPE12_VENBR12,FUNCEX12_MDQT12,FUNCEX12_TTR12,FUNCEX12_XQT12,PAN12_QIIGG12,PIMPFN12_QIIGN12,PMC12_IVVR12,PAN12_TDESOC12,PRECOS12_IPCAG12,DIMAC_ICTI2,DIMAC_ILIQTOT112,GAC12_CABCDESSAZ12,GAC12_CAIGDESSAZ12,GAC12_INDFBCFDESSAZ12,SRF12_TOTGER12,GM12_NASDAQ12,GM12_DOW12
2016-05-01,278447,-2.16,1849636,-10.09,1816,2587,134.49,4.73935007448065,0.58,3.538685714,1.11,0.6,1.11,6127.006302665,-3.12040099857,3790.30665662,2379130.3,39.08,60622.98,39.08,3.73,640246.589,147648.385,238375.73,169680.053,13.83,13.24,9589843.92402,87.7,41.4,77.15,98.5,38526,90.85,47.35,119.85,73.1,0.82,129.402380316442,138.68,107.29,135.08,-7.30397422126745,86.3,87.1,11.2,0.78,0.381656072119707,15105.8832950538,83.4418979660929,83.0721946665465,137.624600200576,95218.70538614,4788.33333333333,17787
2016-06-01,282475,-1.03,1858193,6.3,1901,2659,134.91,5.5768532466967,0.39,3.423877273,1.16,0.6,1.16,3631.380713235,6.00706647735,458.01350417,2529703.02,41.35,32173.92,41.35,3.51,640680.041,144587.709,236508.935,169098.167,13.8,13.13,9664460.94129,87.6,45.8,77.7,98.1,37422,98.05,52.36,128.5,73.4,1.69,129.39947411246,156.5,106.87,127.14,-5.18918918918918,87.7,85.7,11.3,0.35,0.506541782602254,14802.3561770444,86.3677127433366,86.8474824174031,159.193017629835,98128.87616635,4860.05,17929.99
2016-07-01,287970,7.58,1748880,11.22,1861,2681,134.5,6.06090356712736,0.72,3.274710526,1.11,0.6,1.11,4245.11223648,-8.36818762492,483.42811264,2571874.66,41.94,53403.39,41.94,3.56,643807.2,148135.406,237508.676,170163.589,13.87,13.23,9581767.14909,87.1,47.4,76.5,97.7,37108,97.67,51.3,128.59,73.5,0.18,129.478160638085,141.33,107.18,121.35,-6.1780104712042,89.6,87.2,11.6,0.52,0.308860587576443,5853.66860314858,84.6941302009512,84.6060299624077,140.158145212387,107415.69155549,5024.1,18432.24
2016-08-01,294391,-2.65,1805584,1.03,1936,2714,134.02,6.48429346154933,0.5,3.209056522,1.21,0.6,1.22,3830.770690035,-1.59584712902,571.27724653,2638317.45,42.81,62943.28,42.81,3.64,643658.871,147242.296,237161.461,169002.416,13.86,13.15,9661704.68942,84.6,51.7,76.76,98.1,37539,100.05,54.69,130.29,73.9,0.15,129.540755780942,153.55,108.73,123.68,-4.71311475409836,93,87.1,11.8,0.44,0.507764859402426,-2882.94425831776,81.6268346194735,80.9046903155461,138.142051704812,91881.5617729188,5217,18400.88
2016-09-01,282387,-1.17,1858652,0.8,1956,2779,133.82,6.48447476065976,-0.01,3.255771429,1.11,0.6,1.11,3522.71121736,0.64488489928,-194.84671796,2699869.47,43.64,67100.42,43.64,3.68,645433.35,148877.456,243218.284,174313.641,13.59,12.78,9341651.82093,85.1,53.9,76.69,97.5,38232,106.95,58.68,139.13,75.4,0.2,129.702360444193,143.18,109.16,114.53,-3.81760339342523,90.7,84,11.8,0.08,0.302637927976268,-9949.70382480232,83.5476058876946,82.3643417057038,138.4379030828,94769.98508848,5252.7,18308.15
2016-10-01,288333,4.78,1957165,11.23,1876,2725,133.32,6.37873793676633,0.17,3.1852,1.05,0.6,1.05,2039.381142645,1.22480003317,1381.13306465,2722939.68,43.88,-3383.97,43.88,3.84,646800.713,152180.553,244077.449,173729.952,13.19,12.36,9531519.87136,83.4,52.5,76.08,97,38058,105.98,59.11,137.23,75.2,0.16,129.842980387777,135.73,109.55,98.95,-7.20164609053497,90.2,88.6,11.8,0.26,0.393995892191112,-17132.5879738183,83.0869785943085,81.6786086817479,137.351996618635,148800.81821984,5256.85,18142.42
2016-11-01,285382,-0.23,2042687,-4.65,1882,2720,133.07,6.14607626113441,0.17,3.3414,1.04,0.6,1.04,4448.42142212,-0.981964444,463.40254136,2744106.91,43.99,80427.5,43.99,3.8,652682.548,152240.197,243446.509,173276.871,13.12,12.37,9481778.75284,83.9,51.9,76.18,96.6,38609,110.3,60.1,143.76,76.2,-0.03,129.932326946293,137.53,115.26,111.81,-1.25570776255707,86.5,91.8,11.8,0.18,0.388720607755055,-24872.2833292061,84.3261229135311,81.7873796518438,133.337146508431,102245.41615017,5273.6,19123.58
2016-12-01,265561,20.89,2130880,-2.71,1886,2847,132.21,5.30376325956128,0.4,3.35166818181818,1.12,0.6,1.12,4139.126782535,2.98211299719,5075.82463924,2892913.46,46.14,105236.79,46.14,3.7,669286.299,166171.505,265369.719,189935.167,12.66,11.84,11761805.08525,84.7,48,76.77,96.3,38624,110.73,72.63,136.13,74,0.54,130.099652616927,136.77,112.54,111.35,0,77.2,115,12,0.3,0.61340461427164,-24236.2878845363,87.8446176778449,84.0927913676778,139.05475687293,127607.21676272,5413.09523809524,19762.6
2017-01-01,278849,-21.3,1558773,7.38,1732,2801,133.47,4.53047349293076,0.25,3.19598636363636,1.08,0.6,1.09,2426.92374481,-3.15833127349,1327.63854107,2927556.63,46.46,-299.39,46.46,3.73,662201.48,156412.635,260397.372,183147.251,11.94,11.11,12228736.91507,85,50.3,76.97,96,39138,102.25,68.19,124.95,73.2,0.64,130.094120137672,146.55,117.82,100.59,2.09698558322413,77.9,88.1,12.6,0.38,0.694155709601452,-29699.5922388845,86.3337551389411,84.56905148124,137.193030925046,137391.71765948,5563.8,19864.09
2017-02-01,259452,-1.93,1460795,3.08,1864,2784,135.47,3.59763496794707,0.25,3.10358888888889,0.86,0.6,0.87,4368.112576625,-0.41082889183,1734.38544624,2987815.94,47.26,54243.65,47.26,3.75,664105.901,151297.548,251571.268,179467.87,11.3,10.53,9949325.33566,85.2,53.3,76.27,95.8,38576,113.8,74.55,139.96,73.7,0.08,130.269559527009,128.28,115.98,103.74,0.13192612137205,75.9,81.1,13.2,0.33,0.591525272251991,-31214.8387370921,88.2776497209665,85.088370992943,138.18001908335,92358.29655927,5767.45,20812.24
2017-03-01,298974,4.49,1912582,-2.52,1984,2647,135.74,3.61841704475692,0.18,3.12733043478261,1.05,0.6,1.05,6418.50679422,-1.56453096514,1329.71182305,3020614.7,47.53,54348.8,47.53,3.85,662919.497,151341.754,248035.925,176195.007,10.61,9.85,10273860.42071,84.5,54,76.86,95.7,40408,109.38,66.79,137.77,73.3,0.01,130.218788264542,149.95,116.2,132.49,2.0310633213859,85.4,87.5,13.7,0.25,0.50331820724927,-35695.8041184933,86.4181859092672,83.8583707857229,132.866349991602,98994.2061615,5864.60869565217,20663.22
2017-04-01,266502,4.06,1637044,0.64,1803,2649,135.81,3.76277797137325,0.38,3.13557222222222,0.79,0.57,0.79,6125.62861472,1.08204561708,1124.39272479,3025028.72,47.47,15422.53,47.47,3.93,665181.328,153779.926,248716.917,177127.792,9.97,9.45,9609042.67141,85.8,53.3,77.13,95.5,39188,109.01,71.32,134.14,73.4,-1.1,130.205972520856,122.12,112.65,118.34,-4.45783132530121,79.3,87.3,13.6,0.14,0.337462283237921,-38399.150481576,85.9122992055679,84.5566734719566,133.561151757564,118046.5401018,5912.27777777778,20940.51
2017-05-01,295680,-6.96,1856132,-4.12,1889,2768,135.22,3.57680938111433,-0.09,3.20870454545455,0.93,0.57,0.93,6712.016866645,0.17051293762,1287.68179812,3075139.11,48,66988.54,48,4.04,668998.341,153249.355,248050.62,176391.497,9.57,9.24,10034514.33903,86.1,53.7,77.76,95.5,38034,103.49,66.45,128.18,74,-0.93,130.000173616789,138.94,109.29,137.26,4.40324449594438,90.1,89.4,13.3,0.31,0.321359246123665,-40332.4274086757,88.5943328204992,84.6618211711173,133.941567278429,97693.82620223,6125.47368421053,21008.65
2017-06-01,290845,0.59,1877652,0.3,1957,2794,136.1,4.28103639944724,-0.04,3.29476666666667,0.81,0.57,0.81,6268.455902975,-2.77451938781,1453.8252753,3112891.52,48.43,51063.19,48.43,3.73,678744.382,153986.84,250502.233,178331.875,9.2,9.01,10044583.23879,84.3,51.9,77.62,95.5,37864,100.06,70.81,119.56,73.6,-0.67,129.800249927718,144.72,108.17,139.05,0.798175598631712,88.4,88.2,13,-0.23,0.292111003309214,-47163.1735767902,87.492020590709,85.371108760279,140.947880964005,104099.84607578,6232.9,21349.63
2017-07-01,297039,4.21,1829733,4.8,1940,2734,136.39,5.15777124275718,-0.09,3.2055380952381,0.8,0.57,0.8,5383.79534473,-0.44971044383,1771.93986704,3206073.41,49.68,44619.54,49.68,3.69,684707.833,156798.025,251374.098,180207.469,8.58,8.38,9892355.67681,84.2,50.6,77.48,95.5,37223,104.78,73.52,125.62,74,-0.72,129.60837724962,144.49,106.32,135.25,2.79017857142858,92.1,89.9,12.8,0.24,0.403865011340798,-48590.1873277478,88.2652653982086,84.7630538152727,134.235195100996,109948.11459028,6294.55,21891.12
2017-08-01,321047,-1.91,1871347,7.46,2008,2676,135.71,5.09488719798437,-0.31,3.15031304347826,0.8,0.57,0.8,4547.87885085501,0.13643623319,1779.57199076,3245655.22,50.1,45541.08,50.1,3.7,690409.721,153406.806,249865.509,178840.079,7.93,7.81,10241256.78803,83.7,52.8,77.48,95.6,37658,101.48,69.31,122.93,74.2,0.1,129.449451258951,161.73,107.78,139.31,3.97849462365591,96.7,90.2,12.6,0.19,0.51802995939807,-47529.4781466092,88.5992131760786,85.9431530718478,138.119822142582,104206.24871664,6317.30434782609,21948.1
2017-09-01,300342,3.1,1925420,4.88,1987,2766,135.35,5.05316889249838,0.13,3.13419,0.64,0.57,0.64,4301.300368545,1.34916277202,2628.88468771,3298061.18,50.75,53308.54,50.75,3.6,697406.903,154891.468,254445.013,182636.287,7.37,7.34,9871641.44223,84.4,55.7,77.38,95.6,38773,99.67,70.12,119.38,74.9,0.47,129.364796578691,157.76,111.83,129.13,2.53583241455346,93,89.2,12.4,0.16,0.485760600890606,-46256.8387306266,89.0840937080899,89.3745091503261,139.030182756421,105594.8687955,6430.05882352941,22405.09
2017-10-01,313171,-0.65,2151966,0.02,1949,2742,135.39,5.09507486849297,0.23,3.1906380952381,0.64,0.57,0.64,4128.01202754,1.58381438516,1979.8455469,3298564.73,50.54,30493.5,50.54,3.63,698581.334,155957.072,254300.762,181262.134,7.08,7.14,9902097.92264,83.1,56,77.55,95.7,39152,102.81,73,122.69,76,0.2,129.365646714739,157.24,112.48,127.63,5.43237250554323,95.1,90.9,12.2,0.42,0.511092593305884,-44514.2835462972,88.1586388178683,87.3377984799356,140.423769544676,121143.77403629,6603.55,23377.24
2017-11-01,308457,3.58,2188362,-3.15,1919,2705,135.45,4.80232271886478,-0.07,3.258735,0.57,0.57,0.57,2559.015871465,-1.26399114378,511.39769954,3333547.33,50.85,30037.95,50.85,3.54,705588.126,157864.933,256610.962,182524.932,6.92,7.09,9533924.05776,84.2,56.6,77.84,95.8,39629,103.96,72.38,125.01,76.6,0.52,129.398301180416,150.16,110.11,114.56,4.73988439306359,90.6,97.3,12,0.28,0.55361455280476,-41474.6853494795,89.4281989584947,87.5781027011325,141.871025856157,115088.68489929,6805,24272.35
2017-12-01,276331,20.42,2255816,6.16,1821,2731,137.06,4.13596670893734,0.52,3.29131,0.54,0.57,0.54,4085.387715,-1.3776794901,4411.23757472,3382942.2,51.37,65640.52,51.37,3.24,727981.354,176316.782,282291.93,200801.742,6.74,6.91,11953668.76188,86.1,58.2,77.51,95.7,39396,109.46,82.84,127.2,75.9,0.89,129.407798999999,141.13,110.14,118.43,4.92227979274611,81,119.5,11.8,0.44,0.661753116232844,-39919.9995610889,92.7864323973173,89.2280963638727,145.042304599168,137841.54855156,6888.84210526316,24719.22
2018-01-01,292632,-21.44,1665475,11.14,1727,2724,136.66,3.72152656652414,0.32,3.20998636363636,0.58,0.55,0.58,1695.55006846,3.50005518281,1996.76739982,3406935.83,51.43,-18626.11,51.43,3.42,725734.249,164804.704,277091.473,194690.927,6.67,6.88,12069974.32848,86.3,59,77.59,95.8,39509,116.96,89.99,134.94,73.3,0.76,129.391845700279,158.91,111.88,112.93,5.64826700898586,82.3,90.9,12.2,0.29,0.303662160675855,-40145.7550231691,90.5061097192566,87.6752450310027,140.490198497228,155619.49488018,7279.52380952381,26149.39
2018-02-01,269290,-4.28,1570917,0.52,1827,2729,136.45,3.20591760486897,0.24,3.24090555555556,0.46,0.55,0.47,1999.323063305,-2.62456349464,-1465.12548172,3431816.32,51.59,45806.15,51.59,3.43,727848.592,162421.755,268674.457,189931.504,6.56,6.78,9513450.79021,85.9,58.9,77.58,95.9,39225,120.57,99.09,134.89,75.2,0.07,129.325993097568,158.94,111.17,114.55,1.84453227931487,77.3,82.3,12.6,0.32,-0.0876507675403926,-39890.0405659804,89.6565009733349,87.9058075095815,142.80501530026,105122.38175504,7165.73684210526,25029.2
2018-03-01,304682,17.23,2027610,0.01,1902,2672,137.3,3.26777811447438,0.04,3.27861428571429,0.53,0.55,0.53,5355.575333695,1.48781228656,-183.47190298,3463387.26,51.84,57631.08,51.84,3.29,734825.268,164339.313,264988.299,188746.438,6.37,6.5,9734261.60837,85.7,59.1,78.15,95.9,39968,115.64,92.09,131.35,75.1,0.64,129.303059607188,150.25,110.5,132.11,0.936768149882905,86.2,94.5,13.1,0.09,0.125725766789175,-37471.7617189539,92.3423676441762,89.7010001908127,144.043686202513,105659.1714639,7311.57142857143,24103.11
